CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
91678A107,UPB,UPSTREAM BIO INC,0,-288847,0,-7.84M,CLOSE,0%
31816X106,FLY,FIREFLY AEROSPACE INC,0,-356692,0,-7.98M,CLOSE,0%
03769M106,APO,APOLLO GLOBAL MGMT INC,4916,-71913,547.78K,-8.01M,-93.6%,<.01%
60786M105,MC,MOELIS & CO,792617,-142914,45.18M,-8.15M,-15.3%,0.03%
04911A107,AUB,ATLANTIC UN BANKSHARES CORP,0,-238208,0,-8.41M,CLOSE,0%
03783C100,APPF,APPFOLIO INC,76110,-53291,12.01M,-8.41M,-41.2%,<.01%
80105N105,SNY,SANOFI SA,0,-178539,0,-8.65M,CLOSE,0%
381013101,GDEN,GOLDEN ENTMT INC,0,-322886,0,-8.78M,CLOSE,0%
92343V104,VZ,VERIZON COMMUNICATIONS INC,1155460,-175952,58M,-8.83M,-13.2%,0.04%
946784105,WAY,WAYSTAR HLDG CORP,516149,-366681,12.44M,-8.84M,-41.5%,<.01%
171484108,CHDN,CHURCHILL DOWNS INC,1134718,-98777,101.93M,-8.87M,-8%,0.07%
15189T107,CNP,CENTERPOINT ENERGY INC,7517003,-205890,324.43M,-8.89M,-2.7%,0.22%
04010E109,AGX,ARGAN INC,84520,-16577,46.03M,-9.03M,-16.4%,0.03%
228368106,CCK,CROWN HLDGS INC,489944,-92431,49.12M,-9.27M,-15.9%,0.03%
74736L109,QTWO,Q2 HLDGS INC,894749,-202034,42.32M,-9.56M,-18.4%,0.03%
G3198U102,ESNT,ESSENT GROUP LTD,0,-148655,0,-9.66M,CLOSE,0%
65473P105,NI,NISOURCE INC,9221560,-208234,430.28M,-9.72M,-2.2%,0.3%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,0,-256335,0,-9.79M,CLOSE,0%
36168Q104,GFL,GFL ENVIRONMENTAL INC,0,-243220,0,-10.45M,CLOSE,0%
17275R102,CSCO,CISCO SYS INC,3580283,-135901,277.79M,-10.54M,-3.7%,0.19%
402635502,GPOR,GULFPORT ENERGY CORP,620847,-50636,131.35M,-10.71M,-7.5%,0.09%
147528103,CASY,CASEYS GEN STORES INC,13635,-14913,9.92M,-10.85M,-52.2%,<.01%
336433107,FSLR,FIRST SOLAR INC,2422,-55970,477.68K,-11.04M,-95.9%,<.01%
22160N109,CSGP,COSTAR GROUP INC,0,-164960,0,-11.09M,CLOSE,0%
896522109,TRN,TRINITY INDS INC,2443321,-344915,78.63M,-11.1M,-12.4%,0.05%
H1467J104,CB,CHUBB LTD SWITZ,520383,-34205,169.61M,-11.15M,-6.2%,0.12%
82982T106,SITM,SITIME CORP,52507,-32921,18.13M,-11.37M,-38.5%,0.01%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,299725,-52925,66.56M,-11.75M,-15%,0.05%
428291108,HXL,HEXCEL CORP NEW,1184316,-150686,95.85M,-12.2M,-11.3%,0.07%
629377508,NRG,NRG ENERGY INC,425839,-84726,62.23M,-12.38M,-16.6%,0.04%
931142103,WMT,WALMART INC,19951179,-102676,2.48B,-12.76M,-0.5%,1.7%
535555106,LNN,LINDSAY CORP,183680,-112337,21.87M,-13.38M,-37.9%,0.02%
609839105,MPWR,MONOLITHIC PWR SYS INC,49394,-12434,54M,-13.59M,-20.1%,0.04%
22663K107,CRNX,CRINETICS PHARMACEUTICALS IN,904672,-376929,32.86M,-13.69M,-29.4%,0.02%
453204109,PI,IMPINJ INC,108882,-133622,11.18M,-13.72M,-55.1%,<.01%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,0,-966709,0,-14.08M,CLOSE,0%
30161N101,EXC,EXELON CORP,2150558,-290275,105.42M,-14.23M,-11.9%,0.07%
955306105,WST,WEST PHARMACEUTICAL SVSC INC,0,-54593,0,-15.02M,CLOSE,0%
M8216R109,RSKD,RISKIFIED LTD,702906,-3892121,2.76M,-15.26M,-84.7%,<.01%
00191U102,ASGN,ASGN INC,0,-320157,0,-15.42M,CLOSE,0%
22266T109,CPNG,COUPANG INC,0,-654362,0,-15.44M,CLOSE,0%
780259305,SHEL,SHELL PLC,3444210,-171010,320.31M,-15.9M,-4.7%,0.22%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,285010,-284087,16.25M,-16.19M,-49.9%,0.01%
G3643J108,FLUT,FLUTTER ENTMT PLC,0,-75975,0,-16.34M,CLOSE,0%
441593100,HLI,HOULIHAN LOKEY INC,468557,-119210,67.29M,-17.12M,-20.3%,0.05%
485924104,KRMN,KARMAN HLDGS INC,654880,-216267,52.42M,-17.31M,-24.8%,0.04%
803054204,SAP,SAP SE,48323,-104033,8.27M,-17.81M,-68.3%,<.01%
819047101,SHAK,SHAKE SHACK INC,386724,-201601,34.21M,-17.84M,-34.3%,0.02%
011532108,AGI,ALAMOS GOLD INC,274738,-408009,12.21M,-18.13M,-59.8%,<.01%
87422Q109,TLN,TALEN ENERGY CORP,220613,-58289,70.43M,-18.61M,-20.9%,0.05%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,0,-3791286,0,-18.92M,CLOSE,0%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,238402,-38709,117.18M,-19.03M,-14%,0.08%
19247G107,COHR,COHERENT CORP,0,-103661,0,-19.13M,CLOSE,0%
980745103,WWD,WOODWARD INC,119386,-53475,42.73M,-19.14M,-30.9%,0.03%
98980G102,ZS,ZSCALER INC,0,-85099,0,-19.14M,CLOSE,0%
500643200,KFY,KORN FERRY,647876,-308772,40.78M,-19.44M,-32.3%,0.03%
464288240,ACWX,ISHARES TR,549017,-288157,37.59M,-19.73M,-34.4%,0.03%
122017106,BURL,BURLINGTON STORES INC,326600,-61066,106.27M,-19.87M,-15.8%,0.07%
598511103,MOFG,MIDWESTONE FINL GROUP INC NE,0,-517960,0,-19.94M,CLOSE,0%
97650W108,WTFC,WINTRUST FINL CORP,848645,-144659,117.91M,-20.1M,-14.6%,0.08%
284902509,EGO,ELDORADO GOLD CORP NEW,7480848,-597057,256.82M,-20.5M,-7.4%,0.18%
29082A107,EMBJ,EMBRAER S.A.,5383720,-345848,319.47M,-20.52M,-6%,0.22%
45378A106,IRT,INDEPENDENCE RLTY TR INC,3165032,-1438455,47.13M,-21.42M,-31.2%,0.03%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,28059,-1126021,548.83K,-22.02M,-97.6%,<.01%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,3245568,-75730,986.91M,-23.03M,-2.3%,0.68%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,2750403,-738818,88.04M,-23.65M,-21.2%,0.06%
G39108108,GTES,GATES INDL CORP PLC,3904247,-1052620,88.28M,-23.8M,-21.2%,0.06%
683344105,ONTO,ONTO INNOVATION INC,564305,-116517,115.72M,-23.89M,-17.1%,0.08%
722304102,PDD,PDD HOLDINGS INC,0,-213348,0,-24.19M,CLOSE,0%
91347P105,OLED,UNIVERSAL DISPLAY CORP,140591,-269087,12.89M,-24.66M,-65.7%,<.01%
21874C102,CNM,CORE & MAIN INC,275483,-500109,13.61M,-24.71M,-64.5%,<.01%
59522J103,MAA,MID-AMER APT CMNTYS INC,4776,-203708,583.25K,-24.88M,-97.7%,<.01%
H5919C104,ONON,ON HLDG AG,1957674,-741470,66.6M,-25.22M,-27.5%,0.05%
32055Y201,FIBK,FIRST INTST BANCSYSTEM INC,586654,-769679,19.59M,-25.71M,-56.7%,0.01%
38141G104,GS,GOLDMAN SACHS GROUP INC,1322121,-30886,1.12B,-26.13M,-2.3%,0.77%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,0,-1508978,0,-26.45M,CLOSE,0%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-369952,0,-26.6M,CLOSE,0%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,753073,-1921595,10.45M,-26.67M,-71.8%,<.01%
00287Y109,ABBV,ABBVIE INC,1062732,-124242,231.13M,-27.02M,-10.5%,0.16%
G54950103,LIN,LINDE PLC,99232,-54743,49.2M,-27.14M,-35.6%,0.03%
03076K108,ABCB,AMERIS BANCORP,1390012,-351202,108.41M,-27.39M,-20.2%,0.07%
G87110105,FTI,TECHNIPFMC PLC,1588524,-422653,109.81M,-29.22M,-21%,0.08%
760759100,RSG,REPUBLIC SVCS INC,46501,-135250,10.18M,-29.62M,-74.4%,<.01%
00846U101,A,AGILENT TECHNOLOGIES INC,342707,-263609,39.06M,-30.05M,-43.5%,0.03%
639193101,NAVN,NAVAN INC,0,-1826419,0,-31.2M,CLOSE,0%
71377A103,PFGC,PERFORMANCE FOOD GROUP CO,866583,-365108,74.23M,-31.28M,-29.6%,0.05%
05464C101,AXON,AXON ENTERPRISE INC,826680,-73717,351.08M,-31.31M,-8.2%,0.24%
05605H100,BWXT,BWX TECHNOLOGIES INC,118701,-153431,24.27M,-31.38M,-56.4%,0.02%
729640102,PLYM,PLYMOUTH INDL REIT INC,0,-1532682,0,-33.54M,CLOSE,0%
126650100,CVS,CVS HEALTH CORP,928053,-467906,66.65M,-33.61M,-33.5%,0.05%
922280102,VRNS,VARONIS SYS INC,0,-1036934,0,-34.01M,CLOSE,0%
T9224W109,STVN,STEVANATO GROUP S P A,0,-1772896,0,-35.67M,CLOSE,0%
59156R108,MET,METLIFE INC,2596458,-506427,183.62M,-35.81M,-16.3%,0.13%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,0,-1501384,0,-36.21M,CLOSE,0%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,1712124,-517945,120.11M,-36.33M,-23.2%,0.08%
907818108,UNP,UNION PAC CORP,693249,-153204,168.2M,-37.17M,-18.1%,0.12%
30034W106,EVRG,EVERGY INC,992503,-460463,81.31M,-37.72M,-31.7%,0.06%
03753U106,APLS,APELLIS PHARMACEUTICALS INC,0,-1504299,0,-37.79M,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,0,-1891265,0,-38.54M,CLOSE,0%
81663L200,WGS,GENEDX HOLDINGS CORP,0,-302149,0,-39.3M,CLOSE,0%
09260D107,BX,BLACKSTONE INC,0,-261761,0,-40.35M,CLOSE,0%
03969K108,ARQT,ARCUTIS BIOTHERAPEUTICS INC,4980770,-1777236,117.35M,-41.87M,-26.3%,0.08%
98419M100,XYL,XYLEM INC,275683,-357965,32.94M,-42.78M,-56.5%,0.02%
904767803,UL,UNILEVER PLC,760163,-758806,43.31M,-43.23M,-50%,0.03%
918284100,VSEC,VSE CORP,484836,-238943,89.4M,-44.06M,-33%,0.06%
666807102,NOC,NORTHROP GRUMMAN CORP,335065,-66599,228.59M,-45.44M,-16.6%,0.16%
72352L106,PINS,PINTEREST INC,0,-1768597,0,-45.79M,CLOSE,0%
00091G104,ACVA,ACV AUCTIONS INC,0,-5766578,0,-46.25M,CLOSE,0%
390607109,GLDD,GREAT LAKES DREDGE & DOCK CO,1029264,-2777240,17.5M,-47.21M,-73%,0.01%
83444M101,SOLV,SOLVENTUM CORP,0,-625764,0,-49.59M,CLOSE,0%
G6683N103,NU,NU HLDGS LTD,35850092,-3520699,515.17M,-50.59M,-8.9%,0.35%
92826C839,V,VISA INC,6922544,-173514,2.09B,-52.44M,-2.4%,1.4%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,1372584,-588316,127.32M,-54.57M,-30%,0.09%
16411R208,LNG,CHENIERE ENERGY INC,829221,-199992,235.3M,-56.75M,-19.4%,0.16%
28176E108,EW,EDWARDS LIFESCIENCES CORP,13066274,-714241,1.05B,-57.2M,-5.2%,0.72%
82452J109,FOUR,SHIFT4 PMTS INC,0,-925232,0,-58.26M,CLOSE,0%
172967424,C,CITIGROUP INC,19352,-545243,2.19M,-61.84M,-96.6%,<.01%
33829M101,FIVE,FIVE BELOW INC,562950,-279821,128.62M,-63.93M,-33.2%,0.09%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,0,-814722,0,-66.9M,CLOSE,0%
532457108,LLY,ELI LILLY & CO,5060878,-72798,4.65B,-66.96M,-1.4%,3.2%
235851102,DHR,DANAHER CORP DEL,370723,-359455,70.29M,-68.15M,-49.2%,0.05%
24703L202,DELL,DELL TECHNOLOGIES INC,855260,-421417,140.37M,-69.17M,-33%,0.1%
29364G103,ETR,ENTERGY CORP NEW,1965259,-653575,220.82M,-73.44M,-25%,0.15%
02079K107,GOOG,ALPHABET INC,14315477,-259714,4.11B,-74.5M,-1.8%,2.8%
46120E602,ISRG,INTUITIVE SURGICAL INC,3041010,-168127,1.4B,-77.5M,-5.2%,0.96%
58733R102,MELI,MERCADOLIBRE INC,318708,-51088,551.05M,-88.33M,-13.8%,0.38%
40131M109,GH,GUARDANT HEALTH INC,203778,-966559,18.82M,-89.28M,-82.6%,0.01%
922475108,VEEV,VEEVA SYS INC,0,-413826,0,-92.38M,CLOSE,0%
548661107,LOW,LOWES COS INC,279549,-403139,66.05M,-95.25M,-59.1%,0.05%
165167735,EXE,EXPAND ENERGY CORPORATION,3222,-889713,353.72K,-97.68M,-99.6%,<.01%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,0,-918567,0,-98.32M,CLOSE,0%
166764100,CVX,CHEVRON CORPORATION,534696,-501806,110.63M,-103.82M,-48.4%,0.08%
21037T109,CEG,CONSTELLATION ENERGY CORP,6604433,-375790,1.84B,-104.94M,-5.4%,1.3%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,0,-277759,0,-110.45M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,2778849,-228372,1.35B,-110.74M,-7.6%,0.93%
G4705A100,ICLR,ICON PLC,0,-677981,0,-123.54M,CLOSE,0%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,615216,-783771,107.96M,-137.54M,-56%,0.07%
060505104,BAC,BANK AMERICA CORP,2872458,-2948816,140.03M,-143.75M,-50.7%,0.1%
03831W108,APP,APPLOVIN CORP,2300905,-436119,915.76M,-173.58M,-15.9%,0.63%
48251W104,KKR,KKR & CO INC,24502,-1954386,2.27M,-180.78M,-98.8%,<.01%
90353T100,UBER,UBER TECHNOLOGIES INC,3782456,-2652546,272.07M,-190.8M,-41.2%,0.19%
88160R101,TSLA,TESLA INC,9969940,-514908,3.71B,-191.42M,-4.9%,2.5%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,0,-429883,0,-191.75M,CLOSE,0%
23804L103,DDOG,DATADOG INC,5922887,-1701106,699.2M,-200.82M,-22.3%,0.48%
770700102,HOOD,ROBINHOOD MKTS INC,1449702,-2962334,100.46M,-205.29M,-67.1%,0.07%
81141R100,SE,SEA LTD,0,-1619291,0,-206.57M,CLOSE,0%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,2740059,-509482,1.22B,-227.5M,-15.7%,0.84%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,9253729,-2723982,854.21M,-251.45M,-22.7%,0.59%
254687106,DIS,DISNEY WALT CO,13826532,-2861487,1.33B,-275.79M,-17.1%,0.92%
30303M102,META,META PLATFORMS INC,7865939,-484599,4.5B,-277.25M,-5.8%,3.1%
101137107,BSX,BOSTON SCIENTIFIC CORP,897775,-4570520,56.34M,-286.8M,-83.6%,0.04%
252131107,DXCM,DEXCOM INC,1048097,-4741847,65.82M,-297.79M,-81.9%,0.05%
007903107,AMD,ADVANCED MICRO DEVICES INC,9427377,-1482933,1.92B,-301.67M,-13.6%,1.3%
046353108,AZN,ASTRAZENECA PLC,0,-3362846,0,-309.15M,CLOSE,0%
888787108,TOST,TOAST INC,3226502,-11931453,85.53M,-316.3M,-78.7%,0.06%
82509L107,SHOP,SHOPIFY INC,16299259,-2667148,1.93B,-316.38M,-14.1%,1.3%
68389X105,ORCL,ORACLE CORP,6935065,-2479269,1.02B,-364.73M,-26.3%,0.7%
023135106,AMZN,AMAZON COM INC,41507558,-1929646,8.64B,-401.89M,-4.4%,5.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,12021825,-1372474,4.06B,-463.83M,-10.2%,2.8%
037833100,AAPL,APPLE INC,33589491,-2079527,8.52B,-527.76M,-5.8%,5.9%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,5761905,-1953645,1.6B,-542.86M,-25.3%,1.1%
02079K305,GOOGL,ALPHABET INC,19856010,-1995269,5.71B,-573.76M,-9.1%,3.9%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,3829124,-1678711,1.49B,-655.39M,-30.5%,1%
64110L106,NFLX,NETFLIX INC.,27996134,-6875817,2.69B,-661.11M,-19.7%,1.9%
833445109,SNOW,SNOWFLAKE INC,7164080,-4439222,1.08B,-669.52M,-38.3%,0.74%
67066G104,NVDA,NVIDIA CORPORATION,73978086,-4073719,12.9B,-710.46M,-5.2%,8.9%
81762P102,NOW,SERVICENOW INC,70061,-8362328,7.32M,-874.28M,-99.2%,<.01%
594918104,MSFT,MICROSOFT CORP,17883560,-3167730,6.62B,-1.17B,-15%,4.6%
Total,,,,,145.41B,-6.41B,-3.8%,100%
